date,open,high,low,close,Volume BTC,Volume USD,market_cap,NVT,NVRV,NVHR,NVML,NVOL,implied price,fcas,fng_value,fng_class,news_value,news_class,google_trend_bitcoin
2020-11-09,15484.68,15854.48,14824.66,15332.04,14466.07953692,221794510.1032389,285533882650.0,61.90366878,2.23751677,154387134.41512182,0.9253748028121864,38.86036598771308,19109.61814935137,876.0,90.0,Extreme Greed,0.13354000000000002,Positive Sentiment,5.17
2020-11-08,14829.32,15664.9,14727.19,15489.15,5046.49916395,78165982.52529615,282758249775.0,102.35441701,2.26976446,115164457.02317227,0.7630325129672215,34.87405484242989,13010.037464353527,877.0,82.0,Extreme Greed,-0.08879999999999999,Negative Sentiment,4.95
2020-11-07,15603.28,15778.6,14351.0,14838.97,10933.92419186,162248173.06528482,287304706250.0,88.50520424,2.18711473,121840657.43031262,0.5025172218522072,28.070978357704934,4465.2779928916,877.0,88.0,Extreme Greed,0.14676666666666666,Positive Sentiment,4.5
2020-11-06,15608.32,15968.98,15196.01,15598.09,13479.46706771,210253940.47417668,281962261328.0,53.84143692,2.29919169,127682332.7865603,0.5302576522953494,28.642725668932425,3094.1472903448134,875.0,90.0,Extreme Greed,-0.02416666666666667,Neutral Sentiment,5.6000000000000005
2020-11-05,14168.49,15770.58,14100.0,15605.04,18422.63186045,287485907.08759665,260625108000.0,41.9426586,2.30749272,122675182.48120517,0.5210435503189098,27.35932790520191,7476.954006807672,875.0,72.0,Greed,0.0,Neutral Sentiment,4.800000000000002
2020-11-04,14041.58,14277.5,13520.87,14160.59,10926.32680544,154723234.0978456,254984990641.0,53.87737775,2.10823433,132689483.09191571,0.4818950889732029,25.970976353081532,3702.837066129879,874.0,74.0,Greed,0.12241428571428573,Positive Sentiment,2.9000000000000004
2020-11-03,13578.82,14083.76,13287.7,14041.58,7225.86635614,101462580.5090483,249644992969.0,35.75331108,2.09497527,123534519.48211516,0.8456033880589893,34.7928307199191,12085.697842953934,875.0,71.0,Greed,0.024933333333333346,Neutral Sentiment,3.8
2020-11-02,13762.0,13842.5,13220.0,13563.72,7065.41110933,95833257.9718415,254114479297.0,56.2162078,2.06586073,94436931.59503014,0.7245977909016392,32.283909490395196,14404.235325205891,876.0,71.0,Greed,-0.07655,Negative Sentiment,3.7
2020-11-01,13799.44,13907.47,13629.31,13762.0,2534.08581497,34874088.98561714,256511387781.0,113.04728676,2.09316771,124259120.51977639,0.6806171597763745,31.35110965051595,12977.119179400352,885.0,72.0,Greed,0.06613333333333334,Positive Sentiment,4.1000000000000005
2020-10-31,13569.42,14100.0,13420.97,13816.08,6337.39292768,87557927.68026109,253092773291.0,98.42971894,2.10747626,112330244.9498779,0.6257030108504331,29.779789845699447,9070.531994068204,885.0,73.0,Greed,0.28175,Positive Sentiment,6.9
2020-10-30,13456.14,13675.56,13129.26,13562.13,8981.11986042,121803115.09259789,248599695100.0,71.43170308,2.0801745,110342099.02156149,0.5834042290440427,28.443771942462355,7772.671247668985,886.0,74.0,Greed,0.3612,Positive Sentiment,6.7
2020-10-29,13275.82,13650.0,12993.0,13468.44,8894.95694501,119801193.91645049,245950544537.0,60.87130368,2.06357066,107359880.12908687,0.6502736326255051,30.00281777221005,6991.395636181869,885.0,67.0,Greed,0.0,Neutral Sentiment,7.300000000000002
2020-10-28,13642.31,13864.89,12892.0,13274.73,10670.86461819,141652846.67302534,253927439187.0,52.84768982,2.04049323,99407296.41582118,0.7045599699206971,31.79002148323093,9574.700464678022,884.0,70.0,Greed,-0.012749999999999997,Neutral Sentiment,7.6
2020-10-27,13065.1,13788.0,13057.09,13647.9,11242.75450774,153439989.24618474,241097462856.0,57.8387437,2.10370037,98413223.45166297,0.7168495376393764,31.326884549550304,8306.880247264025,885.0,61.0,Greed,0.19308,Positive Sentiment,8.200000000000001
2020-10-26,13041.12,13250.0,12773.5,13066.73,5725.19571956,74809586.66464624,240977762425.0,67.42573034,2.01954164,109348026.05740325,0.8042649027394937,33.31884530684293,24028.170972466876,885.0,75.0,Greed,0.060899999999999996,Positive Sentiment,6.4
2020-10-25,13115.18,13363.53,12903.74,13039.09,3658.60280875,47704851.29754404,243096859800.0,115.05579761,2.01568826,116306536.80651072,0.5619597056108658,27.589897602311787,14275.8058886297,886.0,76.0,Extreme Greed,0.0,Neutral Sentiment,6.2
2020-10-24,12940.03,13182.83,12887.38,13122.73,2820.82333324,37016902.97980855,239482179891.0,112.25660122,2.02902772,151099090.55204803,0.4717169939250615,24.940106210753587,4944.491796995104,887.0,73.0,Greed,0.13867500000000002,Positive Sentiment,6.800000000000002
2020-10-23,12983.26,13037.26,12729.82,12941.59,4996.39791976,64661333.35438682,241415821969.0,75.23989208,2.00849858,130223558.30472566,0.4247637634475117,23.662595065544767,3957.847638476877,888.0,74.0,Greed,-0.14756666666666668,Negative Sentiment,6.6000000000000005
2020-10-22,12802.63,13208.25,12686.73,12983.26,9277.56218571,120453002.0232412,237656104062.0,43.57910453,2.02018679,136187996.0896749,0.5033190215084324,25.73278828528567,5784.18785395446,888.0,73.0,Greed,0.0,Neutral Sentiment,9.1
2020-10-21,11921.33,13235.0,11899.1,12802.67,20093.61486293,257251920.197188,220863333350.0,52.75840773,2.013415,129229485.34056745,0.4335251956930435,22.95797704810543,7415.964164153672,887.0,61.0,Greed,0.3197666666666667,Positive Sentiment,10.0
2020-10-20,11759.2,12059.94,11680.0,11921.11,5859.83732437,69855765.32592045,217333774475.0,64.4356225,1.87699868,143146506.83878234,0.4711952765283668,23.830525303021165,8070.417293922447,887.0,56.0,Greed,0.2939,Positive Sentiment,6.1000000000000005
2020-10-19,11518.58,11840.0,11409.94,11764.14,5459.93398846,64231427.83100183,212369111528.0,54.00414574,1.85166488,124259120.51977639,0.808588086552514,31.51967523963927,29975.626455841724,888.0,55.0,Greed,-0.10959999999999999,Negative Sentiment,4.800000000000002
2020-10-18,11363.4,11526.34,11352.79,11519.97,1047.16869132,12063351.90894566,209981744150.0,154.95251317,1.81665683,119288755.69898535,0.6099421767843158,26.9439056490437,20361.64586111606,888.0,55.0,Greed,0.0,Neutral Sentiment,4.7
2020-10-17,11331.88,11415.48,11264.01,11365.8,1124.42019876,12779935.095066406,209265547500.0,140.39381419,1.79732641,152593470.69353917,0.4124308236846301,21.79989757892653,6910.56088873263,889.0,56.0,Greed,0.285975,Positive Sentiment,2.46
2020-10-16,11506.53,11548.65,11200.0,11321.86,4309.22448566,48788436.33521453,213061150100.0,71.22852901,1.7940757,148693533.19160783,0.3858650643412438,21.20994534919023,6926.389851164922,891.0,52.0,Neutral,0.0,Neutral Sentiment,2.64
2020-10-15,11430.49,11623.6,11250.01,11511.11,4864.42955616,55994983.70820894,211115951069.0,79.77013176,1.82050458,144856280.72214702,0.4559378371390331,23.10042625351168,7564.942669671592,891.0,56.0,Greed,0.0,Neutral Sentiment,3.0
2020-10-14,11440.28,11555.1,11287.42,11428.84,3788.25075923,43295311.80711819,211158958625.0,73.00805164,1.80880169,142937654.4874166,0.3938136369787719,21.354610237145554,6865.4216965216565,890.0,53.0,Neutral,0.4089,Positive Sentiment,2.82
2020-10-13,11539.42,11567.4,11314.53,11427.98,5097.96082433,58259394.34122675,216444295375.0,70.90244809,1.81348383,159245977.48262516,0.4998020106336729,24.550605497981557,8216.326823837271,889.0,56.0,Greed,0.129,Positive Sentiment,3.06
2020-10-12,11372.48,11731.7,11175.99,11535.98,7088.22778528,81769653.96643437,211210492700.0,81.12998609,1.83284911,142937654.4874166,0.7203537757628671,29.5453223362154,23336.272454506317,889.0,52.0,Neutral,-0.32236666666666663,Negative Sentiment,2.94
2020-10-11,11300.97,11447.44,11272.11,11372.93,2177.65085818,24766270.77452107,210515444988.0,124.79677696,1.80770338,134303836.4311297,0.5284145336209644,24.973194552928444,11319.32151217961,889.0,55.0,Greed,-0.19064,Negative Sentiment,2.58
2020-10-10,11060.46,11496.06,11059.62,11301.2,3270.37027031,36959108.498827375,204553661572.0,94.48831654,1.79700041,137181775.7832253,0.4005221500624485,21.23448771684296,5411.6891332920395,891.0,53.0,Neutral,0.13396666666666665,Positive Sentiment,3.06
2020-10-09,10927.02,11118.49,10826.4,11052.0,5355.33959365,59187213.1890198,201387764394.0,61.55615427,1.76179817,136222462.66586015,0.4121934598919651,21.40950193913506,7118.225745742548,891.0,48.0,Neutral,0.07655,Positive Sentiment,3.06
2020-10-08,10669.1,10957.0,10535.06,10925.2,6969.04085121,76138165.1076395,197222519512.0,76.11870019,1.73638098,155408725.0131643,0.3390953999103898,19.093039206486846,5311.421659801942,892.0,46.0,Fear,0.055975,Positive Sentiment,2.76
2020-10-07,10602.31,10682.56,10547.71,10669.14,5560.24913562,59323076.46280877,198478775894.0,63.21293548,1.70039927,144856280.72214702,0.4134130981066537,21.299586501693327,8322.427340098744,890.0,43.0,Fear,-0.15639999999999998,Negative Sentiment,1.98
2020-10-06,10797.36,10801.86,10525.0,10606.33,4800.69513633,50917756.84531097,199165758234.0,77.46789451,1.69012311,124710705.25747761,0.4937812007734873,23.47028284468627,9249.947014921701,888.0,47.0,Neutral,-0.04465,Neutral Sentiment,2.34
2020-10-05,10666.16,10805.82,10620.71,10795.0,3618.01529204,39056475.077571794,197240621881.0,83.30608184,1.71835152,134303836.4311297,0.6241609134069553,26.50173272805905,21340.64338658703,886.0,42.0,Fear,0.0,Neutral Sentiment,2.46
2020-10-04,10543.17,10699.88,10524.81,10669.63,1057.77530355,11286071.112016184,195766913775.0,144.12821005,1.70216949,151587945.74942547,0.4737534941637476,22.77175891748896,13723.89187306027,886.0,42.0,Fear,-0.2836,Negative Sentiment,2.34
2020-10-03,10571.6,10605.79,10500.0,10553.66,1134.79775814,11976269.708171792,195091372088.0,116.4899596,1.68506329,144980653.4253485,0.41086822379504656,21.060593780212738,5001.449924444392,888.0,40.0,Fear,0.0,Neutral Sentiment,2.52
2020-10-02,10611.17,10667.53,10380.0,10578.54,8333.45852437,88155824.33838902,195517020772.0,58.93941356,1.68748627,130578601.76057877,0.4229092862480943,21.411534480458343,7201.245333816134,890.0,41.0,Fear,-0.4256666666666667,Negative Sentiment,2.58
2020-10-01,10780.83,10940.22,10437.08,10622.71,8678.34728292,92187566.46574709,199507075362.0,66.0304849,1.69356781,119056960.428763,0.356442161475868,19.716289748066234,6695.577839756704,890.0,45.0,Fear,0.268,Positive Sentiment,2.34
2020-09-30,10840.0,10847.5,10658.56,10778.22,4304.6226949,46396170.42262508,198893919956.0,65.2526873,1.71995233,149781337.31360504,0.3675173513296812,20.01438241507457,6010.000347756559,890.0,49.0,Neutral,-0.08593333333333332,Negative Sentiment,3.18
2020-09-29,10681.41,10865.0,10636.66,10836.42,4029.39173043,43664181.13546626,201141764600.0,67.71740922,1.73140353,135379285.64883533,0.5080763377799035,23.942130518642387,7661.674454544032,891.0,45.0,Fear,0.36895,Positive Sentiment,3.66
2020-09-28,10779.99,10950.0,10628.52,10689.48,4991.57062725,53357294.38857633,198458753212.0,75.55377762,1.71621999,123857644.31701958,0.6840800420519291,27.92036862659965,17892.314720159062,892.0,43.0,Fear,-0.2096,Negative Sentiment,3.78
2020-09-27,10731.09,10807.14,10593.58,10780.66,2286.86162473,24653877.643261723,198254974650.0,128.42852281,1.72167524,145940790.2029998,0.5671308278329923,25.23067895882729,16712.707957860806,893.0,47.0,Neutral,0.03204,Neutral Sentiment,3.18
2020-09-26,10694.23,10830.0,10655.29,10729.09,2550.31630347,27362573.148396946,198273281109.0,127.17835276,1.71935636,144020516.64769718,0.3610719778208965,19.796453398742067,5427.043556422107,893.0,45.0,Fear,0.2937666666666667,Positive Sentiment,3.42
2020-09-25,10738.46,10762.65,10553.14,10689.81,6346.72379355,67845271.47552872,196383725250.0,66.35590022,1.71066582,162263115.42307213,0.4194862916671174,21.361938275578684,5518.4617364216165,894.0,46.0,Fear,0.0,Neutral Sentiment,3.6
2020-09-24,10236.86,10795.53,10193.2,10744.02,6703.91881646,72027037.84242257,189086172675.0,67.32759681,1.72053475,131538738.53823009,0.3513595661097557,19.084837007625595,5289.745511874772,892.0,39.0,Fear,-0.3131333333333333,Negative Sentiment,3.54
2020-09-23,10525.72,10541.39,10138.3,10233.42,5711.36066207,58446752.42644038,193951210981.0,54.05632075,1.64062817,136339422.42648664,0.4210927374218283,21.282734866740707,7054.109673143883,892.0,43.0,Fear,0.08895,Positive Sentiment,3.72
2020-09-22,10418.83,10573.05,10353.39,10534.31,4800.59855196,50570993.33189774,192388354319.0,57.06273267,1.68568673,123857644.31701958,0.4628818752075331,22.30904219424891,7523.859395572329,892.0,39.0,Fear,-0.322275,Negative Sentiment,3.6
2020-09-21,10921.53,10996.98,10286.56,10411.29,9948.02125053,103571734.1654305,201395730038.0,77.04488972,1.67690819,139219832.7594406,0.7018132423043015,28.500198866996765,17025.912131634417,892.0,48.0,Neutral,0.0,Neutral Sentiment,4.2
2020-09-20,11070.84,11079.25,10755.9,10923.5,3250.01749577,35501566.115043595,204252843850.0,136.01633757,1.75066035,135654384.57842135,0.5243544449671961,24.524889059280483,12454.718323941215,893.0,52.0,Neutral,0.03982499999999999,Neutral Sentiment,3.36
2020-09-19,10935.49,11183.01,10890.53,11077.22,2253.35153789,24960870.722545866,202097924200.0,105.89744754,1.77573693,128478859.9612268,0.4274074774037467,21.86602435752285,5934.665188830625,894.0,48.0,Neutral,0.302425,Positive Sentiment,4.2
2020-09-18,10947.35,11040.18,10816.54,10931.2,4398.92439287,48085522.32334054,202021247972.0,68.85715089,1.75269523,142275247.6080699,0.3688922841580086,20.19994125917808,6172.729132877185,894.0,49.0,Neutral,0.08895,Positive Sentiment,3.9
2020-09-17,10950.15,11054.0,10739.23,10940.47,5525.71740992,60453945.55170746,202943115000.0,81.88744842,1.75667708,153484812.57112998,0.3635834117886597,20.085609883585697,5800.820409677203,894.0,48.0,Neutral,0.1806,Positive Sentiment,3.9
2020-09-16,10785.0,11100.0,10662.81,10951.54,8300.23983202,90900408.52996032,200612950988.0,67.7167316,1.76292263,133652505.32879294,0.3882920856847404,20.69652749731361,6603.955266428751,894.0,43.0,Fear,0.0,Neutral Sentiment,4.32
2020-09-15,10671.4,10940.01,10611.17,10783.83,6456.66295267,69627555.64889133,197531838759.0,68.30581687,1.7348274,134514779.55672064,0.3746814365841423,20.1587296408441,6189.675626319744,894.0,47.0,Neutral,0.26802000000000004,Positive Sentiment,3.9
2020-09-14,10338.82,10765.03,10250.13,10675.15,7325.23245633,78197955.2561912,189348244497.0,75.75223113,1.71735678,151760264.11527455,0.6484990794589287,26.546803848203307,17706.738727426542,894.0,39.0,Fear,-0.12765,Negative Sentiment,3.78
2020-09-13,10446.4,10576.78,10214.9,10334.78,4325.10556518,44699014.49291096,192777950047.0,138.63191553,1.66341746,139688424.92428684,0.5274972568443754,23.95458654742028,13784.375470117742,895.0,38.0,Fear,0.0,Neutral Sentiment,3.96
2020-09-12,10400.46,10482.42,10275.0,10443.33,2509.23983418,26204819.637487017,190816169212.0,116.99283089,1.68190081,146586618.7477084,0.4160658152983254,20.986994050292566,7062.632958950557,895.0,41.0,Fear,0.10115,Positive Sentiment,4.0600000000000005
2020-09-11,10341.38,10409.44,10200.5,10393.04,5245.74244486,54519211.05912778,190511305350.0,66.23806026,1.67381361,118993843.45402217,0.342955311172375,18.903931826385268,6758.028696220378,894.0,41.0,Fear,-0.18745,Negative Sentiment,4.41
2020-09-10,10221.76,10495.75,10220.0,10342.59,10223.19117775,105734274.84308538,188901134184.0,76.1476176,1.66531058,136239328.01257607,0.4068116122368576,20.638349975723184,7472.551604838622,892.0,38.0,Fear,0.09545,Positive Sentiment,5.460000000000001
2020-09-09,10126.01,10353.39,9981.38,10232.8,5872.2195124,60089247.82648672,185186249119.0,74.96516281,1.64757745,128478859.9612268,0.3850010818504932,19.853038771476506,6096.082697562365,891.0,38.0,Fear,0.0,Neutral Sentiment,5.6000000000000005
2020-09-08,10377.5,10446.18,9825.07,10123.96,10560.87470567,106917873.08521484,188217875334.0,77.75797273,1.62894233,133652505.32879294,0.4159018924844137,20.84985056560334,6035.780036278394,891.0,41.0,Fear,0.132475,Positive Sentiment,5.040000000000001
2020-09-07,10258.43,10415.66,9880.0,10377.14,8725.09203962,90541501.60802227,190692374950.0,80.75188977,1.67005527,151709442.06778005,0.6138272278404805,25.85815742876737,14058.211960126197,892.0,41.0,Fear,-0.026500000000000006,Neutral Sentiment,5.670000000000001
2020-09-06,10165.47,10353.39,10000.0,10260.17,5121.25180431,52544914.12502733,187532395875.0,127.00919902,1.65140122,130921885.18999885,0.3988066601554892,20.35057576337934,8535.383385545254,894.0,41.0,Fear,0.190125,Positive Sentiment,5.880000000000001
2020-09-05,10460.2,10567.9,9850.0,10167.19,12165.47308504,123688676.29548784,193889733725.0,89.87602538,1.63131545,123066572.07859881,0.4191970373228465,21.228093274830123,4730.847362395783,894.0,41.0,Fear,0.11315,Positive Sentiment,7.44
2020-09-04,10160.0,10646.75,9902.43,10456.32,17415.36005733,182100577.6746608,197668659588.0,48.81462577,1.68560929,117829696.6709988,0.4132738208505003,21.255458542999047,5498.018559521388,895.0,40.0,Fear,-0.13396666666666665,Negative Sentiment,7.2
2020-09-03,11395.1,11477.35,9987.86,10160.0,18554.73121203,188516069.1142248,209974895044.0,58.59908422,1.65212902,112592821.26339878,0.4113903364119218,21.80447021717598,5881.882827030538,896.0,79.0,Extreme Greed,0.138475,Positive Sentiment,8.0
2020-09-02,11919.53,11956.45,11155.32,11398.44,13056.07287751,148818863.3299251,222399990291.0,60.57359019,1.83478767,125685009.78239882,0.3515937344815441,20.581640884643985,4580.0983745905,901.0,83.0,Extreme Greed,-0.2023,Negative Sentiment,6.8
2020-09-01,11658.48,12065.82,11515.0,11923.96,7960.82238043,94924527.6313521,215950483050.0,67.91921903,1.92471346,134413135.46173215,0.4924045418529842,24.328964709531807,5603.319051327851,901.0,75.0,Greed,-0.13816,Negative Sentiment,7.12
2020-08-31,11713.11,11780.0,11573.39,11655.0,4534.21810201,52846311.97892655,215300233359.0,69.24052941,1.88187726,130921885.18999885,0.6987710535322964,29.32464468073201,13484.646917708576,901.0,75.0,Greed,0.45625000000000004,Positive Sentiment,3.76
2020-08-30,11471.71,11715.69,11458.62,11708.97,2328.65701886,27266175.17412117,212586071500.0,108.6522319,1.88762446,110847196.12753214,0.5574880515595737,25.819165943201078,14330.544632120205,901.0,75.0,Greed,0.08895,Positive Sentiment,3.6
2020-08-29,11538.74,11592.0,11423.64,11471.71,2095.93600275,24043970.002107207,212287147922.0,117.57198225,1.85563351,127430634.91826549,0.4091896199261064,21.852252138984788,5505.085027565096,901.0,79.0,Extreme Greed,0.125,Positive Sentiment,3.1500000000000004
2020-08-28,11332.26,11555.61,11277.95,11536.58,6046.49746388,69755901.71184874,208490153412.0,75.46304708,1.86186629,142268448.5731322,0.421997214051734,22.032161387789365,7454.185827833095,899.0,74.0,Greed,0.24695,Positive Sentiment,3.3600000000000003
2020-08-27,11462.91,11602.92,11122.72,11330.0,7796.15569663,88330444.0428179,211869753812.0,78.96957965,1.82960462,112592821.26339878,0.4362325442119389,22.59586110392259,7458.343541927766,899.0,75.0,Greed,0.2107,Positive Sentiment,3.2900000000000005
2020-08-26,11328.5,11549.8,11250.14,11469.3,4273.08016903,49009238.38265578,208950571484.0,77.23640636,1.8556766,123939384.64653216,0.4545419039695423,22.9526337042065,8181.736293593301,898.0,76.0,Extreme Greed,-0.031233333333333325,Neutral Sentiment,3.3600000000000003
2020-08-25,11750.4,11772.22,11112.75,11328.88,7073.69374623,80137027.60779011,216614840600.0,79.28346084,1.83853818,111720008.69546545,0.4756757693465794,23.915299473340603,9017.342588613945,898.0,75.0,Greed,0.2869,Positive Sentiment,3.71
2020-08-24,11653.7,11832.55,11588.61,11761.8,2887.05808264,33956999.75639515,215911917566.0,94.53286762,1.90603293,128593100.89647324,0.665994546304737,28.614240190119855,19764.803905873297,898.0,78.0,Extreme Greed,0.0,Neutral Sentiment,3.5000000000000004
2020-08-23,11678.17,11715.09,11524.7,11644.65,1632.87091819,19014210.337501183,215513857622.0,169.22313162,1.89095764,132269332.31307347,0.5115815547529321,24.810345407410622,13348.279247146847,897.0,76.0,Extreme Greed,-0.13566666666666666,Negative Sentiment,3.5000000000000004
2020-08-22,11527.81,11694.02,11367.0,11667.7,3401.42192253,39686770.56550328,212964327000.0,132.85251961,1.89433444,114577256.0164204,0.4660461119730796,23.468653738491497,8408.476053475413,898.0,78.0,Extreme Greed,0.3612,Positive Sentiment,4.77
2020-08-21,11857.18,11887.67,11485.49,11531.74,6391.17972721,73701422.90745665,218907049266.0,89.67555421,1.86965642,130584372.66577318,0.4395501522474517,23.033746197864648,7539.4225928993765,900.0,81.0,Extreme Greed,-0.10606666666666666,Negative Sentiment,4.95
2020-08-20,11762.18,11894.12,11675.29,11859.37,4191.75792092,49711608.13462102,216071488547.0,86.20959956,1.92666487,123002054.25292186,0.4281396453310153,22.573978668858786,6173.978886658935,901.0,75.0,Greed,0.3028333333333333,Positive Sentiment,5.04
2020-08-19,11950.0,12022.18,11574.4,11757.55,9401.50118445,110538620.25123008,221923623600.0,62.81298458,1.90751141,116262215.6637207,0.4054467177687952,22.196212990707302,5076.3126623926455,901.0,80.0,Extreme Greed,,Neutral Sentiment,5.4
